bootstrap_iteration,Aryna Sabalenka,Elena Rybakina,Iga Swiatek,Coco Gauff,Jessica Pegula,Amanda Anisimova,Elina Svitolina,Mirra Andreeva,Karolina Muchova,Belinda Bencic,Linda Noskova,Jasmine Paolini,Ekaterina Alexandrova,Marta Kostyuk,Naomi Osaka,Iva Jovic,Sorana Cirstea,Madison Keys,Clara Tauson,Elise Mertens,Leylah Fernandez,Diana Shnaider,Anna Kalinskaya,Emma Navarro,Liudmila Samsonova,Marie Bouzkova,Anastasia Potapova,Jelena Ostapenko,Emma Raducanu,Barbora Krejcikova,Marketa Vondrousova,Maria Sakkari,Daria Kasatkina,Qinwen Zheng,Donna Vekic,Magda Linette,Veronika Kudermetova,Sofia Kenin
1868,0.035634484583370714,0.028819668331929907,0.02288118658783388,0.016952161011742756,0.02130187342613586,0.018999898582237676,0.01584762874231419,0.01367996952748502,0.023191676899847385,0.03150428861906897,0.02201710112565616,0.017379946132960306,0.02354526757780372,0.012554048541615938,0.024086038595898068,0.01567008384920412,0.02184685545158751,0.023069376824319986,0.020545974101623808,0.017440725140667232,0.02083556184833977,0.017799357776620464,0.01980539511808156,0.013805381713864313,0.02034467479447057,0.014921972158349553,0.015213517320557817,0.019424910077923165,0.018182343927501784,0.01005426160936399,0.010993289905931743,0.013720978318766942,0.010578508180437067,0.022048209425854334,0.020825065459369633,0.024824696928054068,0.01125171319140363,0.025537283381226374
1869,0.037451674986543546,0.030485716746627766,0.021716754184850102,0.02019161310842867,0.023939099566734057,0.022052987805525358,0.018532568071971133,0.0144951375088119,0.023738849234279047,0.032858174297524,0.024635351069428338,0.023267760111120618,0.020202059311243487,0.01655638700297323,0.015342147025367417,0.019290241416941637,0.021871674255459814,0.022304570539262054,0.020222101511253053,0.011703246423468226,0.02736886965373889,0.018475534159199874,0.020867946789592636,0.0129464592565642,0.027481143595024116,0.013505553190886043,0.015025478125171847,0.02506071363815483,0.022099154812972848,0.013181424777806887,0.015048074916378912,0.012303794260127884,0.007346196428329116,0.02814962454053802,0.01572797584952913,0.018559447231477087,0.008932487701541699,0.02459504857601556
1870,0.027433402409203528,0.03014634353320101,0.02275808689375129,0.0187975773599747,0.020474173345264957,0.020274572140938477,0.0166537150650808,0.012974390556188773,0.024506983322736594,0.026309956777313185,0.019068114682450607,0.019239298021077825,0.02135166640769816,0.017325432360916753,0.01779955380305757,0.018633432734144577,0.024614797548263227,0.01394830760396832,0.019310334232208553,0.013225811155293896,0.02273178632065869,0.01173101078071946,0.021321885056968474,0.011901124779630904,0.024891252015185817,0.010299160279325648,0.0179033379461695,0.022126589528081064,0.015044954151016261,0.01363530248387188,0.01635104992178947,0.016561271415632378,0.005545109930439077,0.01960897116537564,0.016664243430247704,0.026584056747098732,0.013949218930424428,0.02236578105433421
1871,0.03354473977639122,0.029630323531650366,0.02439005006503099,0.016818358693388418,0.022091583479228565,0.020845500807764355,0.014420315299479047,0.01383158874388233,0.01963602435421058,0.036105856739835115,0.01439782794319045,0.01856504453475993,0.01848901954552168,0.01235175249786332,0.020046260333907988,0.014614878266798612,0.02366040873289548,0.023561731587660128,0.02500355547081366,0.015102669563459136,0.023803956208741258,0.013575161201598457,0.022508559604613412,0.01365125741096675,0.022461920044937342,0.011789371953194724,0.005644037456539775,0.022224769242171094,0.01690245849925881,0.013327055141920433,0.014872401351377074,0.010856112458115857,0.007473594443569495,0.02274355789875502,0.018234736293780373,0.018429256748607785,0.019328647115813415,0.025072240673127574
1872,0.03327593061453519,0.02694781263319016,0.024214751793680073,0.014689633828228426,0.025513761150601794,0.02032060911211313,0.018022995494669593,0.015518040070720178,0.02547205688378777,0.029495010010587252,0.019553164193161506,0.0159982171015422,0.01997137588718663,0.013562475275161008,0.01926353527003375,0.018433189850941955,0.03107638328318794,0.015308673161547486,0.020033720403927036,0.012440426513787042,0.02397061025786176,0.018489466117567892,0.022845873605256917,0.015712455758775,0.02911297919001055,0.010671348187766133,0.01442300079548276,0.024862520109631015,0.021378729233188336,0.018247306882407766,0.014889371666559398,0.012954547335983004,0.002013320419198028,0.025723793162887185,0.02320235526828228,0.01882044513690713,0.0184623809696035,0.024078836943387274
1873,0.02656754739769869,0.030580239456837226,0.024475564474181224,0.014981911531477805,0.021140325130685284,0.02143297105399135,0.019182443063436895,0.01216577055330845,0.020340812495769054,0.02986190674496199,0.026072430449138626,0.01643210214248681,0.020095371759863357,0.01104873165006273,0.020185194811584574,0.010145461894800008,0.02526777094144164,0.02729914823462492,0.019314730826616826,0.017254319499042655,0.025990327856227395,0.022542804721084147,0.017600621759272534,0.01518683902142141,0.023797717526599482,0.012732330860500535,0.010552115631011117,0.024079228533871518,0.016876927490334457,0.012666738064481051,0.018745656567004842,0.012533986481219542,0.006157829571399598,0.02200987650402606,0.01719344926307297,0.02355658892051318,0.019059544844400617,0.022128254037592016
1874,0.029336643868048677,0.02958296495121202,0.025501768885706096,0.018033207000275893,0.02117733602428641,0.02519388697111577,0.01775390966792158,0.014082053778913972,0.023366390657456198,0.03132677029251082,0.028632111577232923,0.019517008778583922,0.019965566008592447,0.013759259463286206,0.016457569363978627,0.01739290265608916,0.028037050362072918,0.01671761960746338,0.02038637869958192,0.010984819254067642,0.024300989190168893,0.01355277157138106,0.019713913731678787,0.014321137963664686,0.023055076565998377,0.01185107320571584,0.01589034955683095,0.02342182021170369,0.019649203317807767,0.013519694634927179,0.01412504500667718,0.013684137253682428,0.003057449727496335,0.02419889817784126,0.01867038001412138,0.024553853080724233,0.013332557258703356,0.028064343422850344
1875,0.032351037115981474,0.02958209899792283,0.02416031877431075,0.01634801695869847,0.02283472915968193,0.023554648138391993,0.01912219614124722,0.01247497914579576,0.02541762820262871,0.033538111239681846,0.022882819128047575,0.019863718503772936,0.019574640632144657,0.011909954046151468,0.02269551033898467,0.01771742292856627,0.03153400041758745,0.026119168848473803,0.021084205066723326,0.016686132376657087,0.02183928873295255,0.0194027628829378,0.020619166515902516,0.012033042420667573,0.021068256315781478,0.01306486064726135,0.01531847725952011,0.02618916129628755,0.013283069921179207,0.017507607341563192,0.013403613124385675,0.014209367015798719,0.005405393543910387,0.024855188639573426,0.01620739197262873,0.02805319180995873,0.013887775880921216,0.020032402382131626
1876,0.030265539778990477,0.030006398496525456,0.023590422924218053,0.01591770385331193,0.02612186049008626,0.020954370481371016,0.01767947812470435,0.014069981355155619,0.02097824768898255,0.027599680992505458,0.022996723727546166,0.02529778493190558,0.024558355221261353,0.016677940855665555,0.0197867781449921,0.017518581943673905,0.0286044280545951,0.026112330868666708,0.01934751329363639,0.013741708522982773,0.022687491969518355,0.022989280857368444,0.02139754860101688,0.015108550946384448,0.019811088639260396,0.007576703235204094,0.006162152895337245,0.02226102631740683,0.017603857784530202,0.01657943441240088,0.018412323211931616,0.015813120368544747,0.007865372253604152,0.023006171099412383,0.02077423444885307,0.025284615302715356,0.0216295149146627,0.025662297017303864
1877,0.02999383345858561,0.03352288794924898,0.026565586306615284,0.018399331486968262,0.01944585505932559,0.018973368422717657,0.019346611059683858,0.015508604452032324,0.020639163413740946,0.031095821028753957,0.022354247168127343,0.018172596808712024,0.02308523425362698,0.016342845800945263,0.019804093442783534,0.017666752412374004,0.028603752527683407,0.021156397032069105,0.021588802267798992,0.012815613459627074,0.023600933097970136,0.01882914353671178,0.025183089558699634,0.02136317053331084,0.017946298850198203,0.006750202426468299,0.013291799986698402,0.021104224388235057,0.018006687703954766,0.01707754209085708,0.011993289863476008,0.013938539946574577,0.004250830636457871,0.023438359303287328,0.02097950655628342,0.02196873314602909,0.01777238484908006,0.02616339553659475
1878,0.03972736797005007,0.02670698411356251,0.023412675483713917,0.01662003489650976,0.02329764815959725,0.0222127248325634,0.01688435355006047,0.012905048304420205,0.024004089812472967,0.03108399211000474,0.021607827376452067,0.021134106984294538,0.01579734066148785,0.016106332634210834,0.01987499584195028,0.017903676834980592,0.02370835088973745,0.02674984942770972,0.025374913801092393,0.013710598245993572,0.025214084081543502,0.015447214452884762,0.023555967440209435,0.020346684940177617,0.023451135872846942,0.013455975386406714,0.009787125930386996,0.02589483865897991,0.018234718367105038,0.015230876731154903,0.019405936131212175,0.011446204038735792,0.005844734753925782,0.021692917928383716,0.01723174695548438,0.02221325719600815,0.018827660544868514,0.020237914540470095
1879,0.03075134087400769,0.029276415059317686,0.023276199069931204,0.01691006781033167,0.02372140193123397,0.023737111508542998,0.02133353347309312,0.01207238068993884,0.02123716548005965,0.0327204596212222,0.023368873059519304,0.01644601335685626,0.01905004714430453,0.01535141940707075,0.010797228651581914,0.019480404785722893,0.027591499658105312,0.02411426031486764,0.014416364491423972,0.019561775493624492,0.024545413324074408,0.012724024119296063,0.026552087721214764,0.018146984980699513,0.023464151865574035,0.01553639527492947,0.014425004869628942,0.021264224884444186,0.016876210343814105,0.022047582319137688,0.014795467293560611,0.013826551386573733,0.004151631237562763,0.022878816415395523,0.01866359078384586,0.020323666205226958,0.011471365525932191,0.027861719892910572
1880,0.03167214247273951,0.02977199376174845,0.02466128462782196,0.018421464351700213,0.023406200987048157,0.021056015965128252,0.019329893269627776,0.014121121763250397,0.021585883320089125,0.0275705908054737,0.024129473551004463,0.019046984044981223,0.017386983976489388,0.010762956811442332,0.016401764452126297,0.01779525581971516,0.02579260465981556,0.026166180331414393,0.021864937103972828,0.01033341291082082,0.025930463195094615,0.01773647918197156,0.019053613688059367,0.01387765352044169,0.020392363557034644,0.011882915803675799,0.012776585046953719,0.025229885541347287,0.01903785183518764,0.012281484360083304,0.020033129600517844,0.01664011453053313,0.005718422980428748,0.020095770186602364,0.019273917767206376,0.023457980276188607,0.019304738660044493,0.024705499016253768
1881,0.029823638792855666,0.027582730488280974,0.023944616759333712,0.01817677955230268,0.020881997929805943,0.019738396720767912,0.01774818537206632,0.01183981926140948,0.02316766955191708,0.03306625407904785,0.021626118088858497,0.015976892673205956,0.02202471676185905,0.014748978723718659,0.015578898415234974,0.014756245198513826,0.026503628747887906,0.021894094668976308,0.015500009982115207,0.011348043990826647,0.02361915526792032,0.017148331893559254,0.020215773137374566,0.015241729314974847,0.018274759315182264,0.015889382352122464,0.008254878685680827,0.02018100441942918,0.022080370278415803,0.011039543035320662,0.017123181820550084,0.01531350584360886,0.005924120781894113,0.023971149488794856,0.01822663444649883,0.01950053287361065,0.013526981429974336,0.028625445118736145
1882,0.028364698038977967,0.03125184828410032,0.023954443527938463,0.017073578878770812,0.021168539728057555,0.01994099598284864,0.020319689943179012,0.01331232239169321,0.021322081992943283,0.033481334395038795,0.02202018794758806,0.0160887071245636,0.017310202030313783,0.014613732038285624,0.01486497989237142,0.01755474901684187,0.02697439971789338,0.01976724938986993,0.0200917650487386,0.0110330080440291,0.02437110848773109,0.015639246696517072,0.02351812720569778,0.021289195894712683,0.015470462519658267,0.014714027072819184,0.007001545413539206,0.02080378291349888,0.012308201914553441,0.01502486406057137,0.022929338298867685,0.012241347146668472,0.0030038680670765173,0.021499924011329392,0.020410726097167913,0.02135505270905184,0.021567543793406772,0.024971027256848216
1883,0.03351342006768892,0.029574689746009932,0.024670841632076966,0.01920943120982378,0.022806490887296436,0.020922917105128433,0.01969274357029058,0.012939482538247147,0.020974790479223234,0.035500599904516886,0.026558679702738883,0.02135975717869928,0.023593954958988868,0.015349714602957545,0.014744693381345429,0.01940979946071804,0.02851306190799379,0.014195172112290695,0.024805486454399204,0.01848912415155751,0.02390356188394508,0.021155025791669013,0.024897696024379152,0.016883079040628315,0.0248167646415014,0.017632401898664003,0.010066984287394802,0.02109269458533861,0.020906685424554632,0.012502625743916954,0.014949101996086773,0.015252698143813501,0.003341803453724398,0.02280495005219114,0.0197026835137332,0.024158230927432193,0.016367557399229005,0.02665019538419254
1884,0.02875521121289302,0.028793952587440927,0.02464512846194871,0.016240045935625926,0.0263662648433625,0.018587846603302965,0.021450722542459034,0.012700927727344115,0.018985984543716274,0.03105611496230421,0.020601371601069045,0.01971255896180529,0.02133490402011365,0.014953895764056797,0.01126308444520334,0.014336117869797676,0.034832557314269645,0.017038268657154146,0.021345543552226426,0.015511880001083235,0.021844360531538567,0.0163293864153957,0.021411763071203183,0.014665271266333317,0.02130398969621391,0.015276537843752852,0.013605520209345618,0.02040132942941322,0.018974732607992106,0.012675615939498237,0.008098830191244109,0.012677339295260397,0.011622012897729118,0.024958723286792443,0.018863228843491057,0.023962439963578643,0.012410495062289266,0.026791127392214117
1885,0.028151165262259345,0.028482813720355014,0.024842411006996336,0.018831019179143586,0.024724898162117894,0.021902615341744813,0.018861543979622156,0.013899178904309974,0.020606491444857128,0.02988848706879251,0.024537078456487577,0.01763292271074894,0.0225276180792639,0.013728698007672914,0.01449558039916818,0.01716505153108123,0.02401249520112272,0.019528767489181902,0.02054032003331736,0.014458575654781793,0.023772835284353144,0.01551968757954863,0.025174102703863492,0.018636613093886274,0.021458950509981912,0.008354064364923577,0.012433881275805955,0.021411876119528207,0.02308636097352466,0.015729037621009963,0.01711106742530711,0.012808659998785506,0.007437557148829365,0.025837464405499413,0.020292828589070527,0.02088537896721834,0.013013926619770487,0.025182943117811333
1886,0.03401118091815746,0.027750880631316362,0.023376513202407686,0.017710991487779285,0.022468649223662446,0.024177935065272417,0.018499319302141777,0.013563381525546309,0.02093617490424245,0.028675295183715307,0.017656733069183583,0.02231238454034589,0.02238487932958804,0.015732331601247054,0.011981459051305257,0.01892876847426716,0.02503638649928092,0.021326789127438225,0.024099559044275225,0.012076354587675926,0.022378848747827612,0.01660904838176377,0.025333150780519183,0.02376568919726635,0.019907076692728114,0.014470902971570946,0.016782124453632575,0.021127098003681493,0.01812514280071218,0.01346993593744661,0.014298487683897942,0.018623377706465837,0.007109183239976249,0.029891837867929705,0.017408037772068206,0.023799617189544816,0.018648536419735972,0.026455349188054075
1887,0.03279239348363752,0.031105860528793338,0.02561413964982742,0.019214834851201547,0.02556738611033453,0.01854325772928113,0.018895313368950242,0.011312613476984397,0.020224641276015913,0.027567987314546894,0.024269666016430522,0.01730841246767672,0.020003842831003236,0.014249690976207943,0.018617285109637994,0.012911813451648326,0.028375281466491667,0.018284832586416777,0.021198922409993513,0.016024673801869255,0.024518982811818593,0.013908330412980622,0.020639939000803412,0.020220958982079536,0.025047758694839054,0.01628223582351793,0.010369690626979195,0.0240453928904711,0.018782677180287588,0.02183862010385282,0.01429125885669267,0.013315849085221801,0.008187195552113988,0.025862334817303465,0.021110601121642845,0.024073793644894002,0.011795718024810085,0.0216576296996432
1888,0.033441245299845074,0.02904790069881113,0.02450591354977528,0.018141412554781623,0.02532494135816543,0.024008544571874853,0.020260121597098807,0.014192197878124388,0.022989506102027824,0.029887841934163828,0.024480006279604147,0.02566671247302922,0.018778417797522425,0.013042382195611551,0.013347858626713503,0.014476697027308999,0.02364650006495711,0.020785693507925505,0.020933846597881285,0.01807772769144038,0.021492199986715033,0.006714922689035958,0.020361907388833294,0.01061652533225015,0.017722790389417133,0.010331183882381433,0.009909991104503678,0.021683178083158488,0.017782989005838017,0.005815262788555164,0.015059287725509502,0.010732498783000727,0.005034706087116846,0.0249315728086556,0.017966788636702553,0.02463880451726862,0.015185691158004153,0.02144635364340683
1889,0.03264109190810391,0.028471295146285044,0.023726891818119867,0.0180823463404501,0.019573126447051784,0.019923659782757817,0.016747345363736607,0.01676487035891573,0.021049281571954355,0.02654880310740219,0.019960355952910947,0.02298903637054665,0.02279269763231459,0.017647730437025926,0.018049779626596433,0.020813642779349068,0.029419325919943385,0.015869337162753898,0.020131739316990818,0.015552846533126283,0.02203527899800397,0.011013138551769493,0.02285203592493274,0.012253309252492258,0.029609761855337615,0.009139824335928484,0.009316137770561504,0.01980233665301852,0.019387835549032534,0.013626307774221186,0.015687703339342114,0.015512910741783518,0.010260182782867031,0.025541467168674423,0.017629254430697856,0.022238672024583142,0.009341872648604579,0.02292326198023379
1890,0.030533951672219825,0.027330406770535536,0.024023079923955633,0.017105546722174524,0.021481363390456493,0.01896370294631007,0.015506898910473705,0.011374625688974335,0.020161740710749727,0.02993612148463472,0.023871374260895167,0.02211720931417806,0.019546607345633394,0.015589794640686359,0.01972133565137139,0.01881723262548736,0.030702754854749877,0.0224439427694188,0.025121704876525798,0.014886822159328529,0.0237679145698655,0.01338360126266611,0.017491099735221043,0.019247227833947316,0.019901795475559026,0.01274159751242802,0.014865743407880591,0.019608391034026475,0.016540641545571954,0.01490228646943483,0.011363992387394705,0.015065856551270173,0.009528435847883503,0.025911669333127118,0.015029108868850706,0.025759634252235836,0.014678155655007217,0.020607510816527515
1891,0.0349759351294124,0.0304962946035077,0.023768202259340163,0.01825205433077538,0.019615231031721584,0.02257999896139995,0.016749256004761,0.01581850917511409,0.024081047765101598,0.024851493340145723,0.02036212994615195,0.021801854978548977,0.019536751404030793,0.014993949568435,0.013063792317013899,0.0175110117206871,0.02908820935464315,0.010944125029270106,0.018863315067100823,0.016140295754717388,0.021957066072870263,0.019280351887037354,0.01971601555464957,0.015884468005336144,0.020525358703138253,0.009125075260493644,0.016867930287634576,0.027194537924828347,0.01732168364081503,0.013527641075324878,0.013535280174747897,0.013768358446835497,0.008531180594503352,0.02404410268290354,0.015725789194135337,0.02325110599553188,0.012940368897261306,0.023095421579161012
1892,0.03113322289617873,0.02789089721568554,0.025571189079405667,0.01682471728049164,0.025206548279812616,0.02021154131115246,0.01777473751978285,0.014453644250945604,0.021063840677645138,0.03428276313258007,0.021484727677202282,0.018281039006036327,0.022693437469903915,0.013272469435548065,0.018666385799446832,0.017809954602888364,0.022833823756671888,0.02623767590559749,0.024214545463234625,0.014963093161513034,0.027803983866431677,0.021351123185330154,0.02270810209620368,0.017629010643259734,0.026389795376611392,0.012242244172486932,0.013713252520466374,0.021411789567702205,0.019637523930151054,0.019675151484153563,0.017225077115959143,0.012344809391723884,0.006755175436656274,0.019882621256724277,0.01351728298692867,0.023303383542237915,0.014844670575395475,0.024565242757709865
1893,0.03121280782284424,0.03188595011856149,0.02396153619423199,0.01857972621211355,0.024271499739500282,0.01917797959773264,0.013865030469461616,0.013122530509424987,0.02568162840815668,0.027594919375411225,0.023854929083156208,0.0224981187889824,0.01635101413202876,0.013216883190024911,0.020138204194324993,0.01903595832758621,0.028978967506384786,0.022752452353847163,0.022419445338871736,0.019649437289656024,0.02474939500599911,0.014225249019022355,0.031048676108681422,0.021158095229317636,0.025131946432019013,0.01277740161056094,0.0157555836141287,0.028756382550036968,0.01743488692469666,0.016049252293768388,0.0108339318458399,0.013966966957977767,0.006885969326230984,0.021794963605459395,0.018062706900617786,0.024045484675444255,0.01853078852919189,0.021649370857870272
1894,0.035456210760872145,0.029221534669453365,0.024992848520161755,0.016470170931279716,0.0255241358419112,0.019410608516707166,0.017220478998940907,0.013580973724684992,0.019023186432958254,0.03387034013940129,0.018581752923820895,0.016624361755396676,0.0191107018615967,0.012585125250764028,0.015380392962637454,0.016275766149568854,0.02814094136295773,0.01913580352392907,0.0239684458390954,0.012119632794013202,0.026056010181112584,0.015721630523791656,0.023120086565105065,0.010687942347763242,0.020974308982131196,0.00932228807363409,0.012555337239880464,0.02911764526640139,0.017442531358113703,0.016576013321141184,0.01326307956944524,0.016027240586258103,0.00977097438805972,0.023363872197387406,0.01777743668459765,0.018902411614525556,0.011746072485274947,0.021415650932149907
1895,0.03819125730670791,0.03030164552369281,0.024296593604721056,0.01669745367565874,0.0246976333071976,0.018463961957907282,0.017490978768278254,0.014548441284565249,0.02188527135674141,0.029251334721538857,0.017697565420761063,0.023335999201602342,0.021859379124493185,0.01157174143600825,0.022872186006100914,0.011788332335076734,0.028100963658535396,0.013969238545641685,0.021711627909802838,0.01655315552739077,0.0227987657579494,0.019438693484264052,0.025373378950001777,0.013912425654636568,0.024989315821715586,0.01629626291745645,0.018307193632253152,0.019388878029227632,0.02278946800893983,0.01209005614435875,0.013592506001285377,0.013720098361093525,0.006829631658371622,0.021498227608417488,0.015049499754442495,0.027134269094542075,0.012515224413685421,0.024327918665160327
1896,0.0330049743671217,0.026496240261915674,0.026234938289729864,0.013864215552118938,0.02586666660218543,0.0236933521498331,0.015542726991825705,0.014590849252576796,0.017894809847130013,0.029848536103701407,0.022155927264654166,0.01408945150910913,0.020361792039527298,0.014807533029927152,0.013318770218786788,0.016700256193775558,0.024506509615225894,0.01742392819155128,0.019169562616570122,0.011607661806919082,0.024268655382470104,0.014171847927542766,0.023024730295315772,0.017532416525592308,0.025474208510304217,0.014349372960011049,0.00793751568262231,0.02043504553436189,0.021403632428508658,0.014033326758768012,0.0154945865399429,0.011003225266894316,0.009883736935594504,0.017810639759996885,0.019263348614789975,0.021589825936272747,0.022770287832261107,0.026364072408703875
1897,0.03058529607636219,0.028290830177212057,0.02373533557622309,0.015594761002729239,0.023132856490217773,0.02068684476531295,0.017157937807420167,0.014770854706182735,0.026015496557965923,0.0304511537831711,0.023699693261664052,0.017346918778222017,0.017999855531310418,0.01732673394635676,0.01589421343651225,0.012886381263395771,0.031090466830310744,0.019587145075903412,0.02300103454888591,0.01781774164726147,0.023125477175730512,0.015453456206763692,0.021698386889688146,0.019465019815955605,0.023743748933321616,0.00875420503309472,0.01822034320340412,0.024615512186468114,0.017828762984087202,0.011001004422064097,0.011671497732982282,0.012851462173553959,0.004114174048842486,0.02630588575567674,0.017640390747769963,0.023191612864657568,0.014624325701981375,0.02463943149391757
1898,0.037897881767284806,0.028398361964439973,0.02479230093143335,0.017234590286269218,0.02297274747473776,0.02359685441137219,0.0183714061715011,0.013352248843409398,0.01903578657334153,0.03375006810820039,0.022886254486133677,0.02482314045146494,0.018566233630287674,0.013860268954625311,0.01818250005595947,0.013538720013702757,0.027452101134294315,0.018655833637440833,0.02167407782518718,0.012168642015144681,0.026454611455654243,0.01191262290487226,0.027703556527199306,0.016338037660953427,0.024112519189632142,0.011521268590060172,0.015513492514696938,0.02229039908495254,0.017058280372365776,0.023591026124308134,0.01656225350563862,0.01182739011697686,0.008977121786846348,0.026307482849187862,0.01974805981814492,0.024375324948484916,0.015827209925214133,0.021367850724681156
1899,0.033691181448500335,0.030937641189001004,0.024107973455294435,0.01880246088777519,0.02182712172805159,0.027313710965497236,0.018832777299575887,0.013570814642564964,0.020998120731002472,0.03418472838565558,0.02344971556967674,0.017134128497973345,0.02333697306011505,0.01308411322978971,0.018220222362679585,0.01408144124307724,0.031135786898237462,0.017341471053422344,0.020159839002805192,0.01278886192959083,0.024080018489139283,0.01937207209218507,0.02140770967271452,0.015915923147020696,0.02493015484948935,0.008674659539554918,0.012580781120872268,0.02430304855182657,0.018931732841474234,0.02097910333779241,0.019921272407967733,0.012691926041758192,0.005649263857661142,0.021080458970507664,0.015555135534195746,0.023666176332895375,0.014583237144509405,0.02492566876988442
1900,0.03575710897007798,0.02906204349822363,0.021914026147993947,0.018897933222593727,0.01990471042969317,0.023530418062543825,0.018196659983544115,0.014434772673491636,0.01777342104178245,0.03023078281267947,0.01966151192499013,0.016905095617262896,0.02148971366464008,0.013474536235170677,0.01815188457880698,0.018184648896812483,0.02235723179660145,0.024384036334070193,0.022195036573419893,0.015646438148223352,0.025277783693463316,0.015829538051964385,0.02236186160299925,0.020735245890712635,0.020884951366925905,0.013305001196511063,0.012234761866956165,0.02591351391028932,0.017372983710478716,0.013670313572801993,0.011133057294204746,0.015488955300917515,0.008860965260350922,0.0251703407302485,0.017744468171029343,0.028343289188566136,0.015703878102495766,0.031064967382004385
1901,0.030307236318125767,0.03233426050486865,0.024442132019985453,0.015950839490224838,0.02435466226845655,0.022513238204926015,0.017649487924119668,0.01352292637076875,0.0198495158035694,0.028940488541144654,0.0217720596888675,0.020237710476376382,0.02091408715204977,0.01151488007551155,0.015934549872791488,0.016574974189831344,0.029478274841204764,0.025102061160340684,0.01772992721872651,0.016199890386669115,0.023097200623726097,0.014455681937572493,0.02392078299989846,0.014651141440364347,0.02645030645845345,0.014379177611990673,0.007525741387949373,0.024576878088165173,0.017213843079257097,0.014537525396770239,0.019701262583557744,0.016766792444243384,0.010017971036624036,0.025988729885328247,0.014061714541684974,0.02303387138696683,0.016449462587764606,0.02427069857124053
1902,0.03373327940297499,0.02935511357156094,0.024532919263720924,0.017366960945566917,0.02315483444776353,0.01849305466786067,0.01699358232628203,0.014532966452981286,0.022274178238827658,0.029086563467168577,0.015678723338175587,0.0203601617679055,0.021728787771184022,0.012165634532668276,0.023069463828961113,0.016146755933473023,0.023107044367337355,0.023136794204513277,0.02190175139696668,0.010715725799146482,0.024350859134040524,0.013571814056817783,0.01563404692074854,0.01643016779868016,0.017639486189127945,0.0077711673571331545,0.009663514990803848,0.021873368346348808,0.01933910783233103,0.008319529940606448,0.014403927104309693,0.01614582418549773,0.005995061385840551,0.023027320389039572,0.02237121068868572,0.025338339923803452,0.017993244510840632,0.023514913497852903
1903,0.03497149644388357,0.029576187619114045,0.023892132046264135,0.017314654733193473,0.023361116356717004,0.02259811658528857,0.017156698789926202,0.012844832905418454,0.021029492181245165,0.02846652350395497,0.02153540913949243,0.018892091973531058,0.0241718169089135,0.01705673809686414,0.017343114439769772,0.018571088905834646,0.02909697547845218,0.024014400536703926,0.02087855123081861,0.013823180614746109,0.022374454085359725,0.0065494479260002295,0.019677761816238266,0.014751360630087898,0.024635727280663856,0.0154246428363347,0.007716635952794942,0.025797756497173443,0.016983071020115263,0.014397774141205666,0.01321024699471344,0.015163769611282886,0.005376793651800007,0.020018638365262104,0.015609802007620684,0.023380941047675022,0.013360136124253727,0.0252261910450171
1904,0.029526550806558742,0.029995469205538066,0.024638153813597272,0.015754908571401566,0.023532898485119285,0.021750707198041345,0.02010995005300771,0.011826890913394372,0.023962225185855068,0.03080346882628192,0.019733589386349115,0.015741261206669868,0.01788001691920519,0.015928510472526587,0.018527764218954527,0.010929209887548516,0.029076956002732673,0.022387062274752807,0.023229218193115662,0.013774739352235882,0.026270036710057915,0.014710237956131203,0.025235155686703082,0.019512689548266616,0.02122866547707905,0.013681105295504316,0.01264258328206051,0.02351853434461046,0.014406849640432167,0.011930474246269014,0.018516132662605517,0.013940573701855797,0.0035842793603206792,0.02109262124055658,0.015196243678539893,0.02233457524851269,0.014155048586239241,0.026648062638710304
1905,0.02494266653412868,0.0278842967892115,0.02459302960061043,0.017560083388505218,0.027162613280632294,0.02163617594128276,0.01642752731930308,0.01614842308171715,0.02400209148945077,0.03126814182533088,0.020612762378404998,0.018832246079175136,0.019639513502740825,0.014171159234659376,0.01644896368995681,0.015185626397704094,0.020312805167457676,0.019125753716516005,0.017384082210731962,0.01716136242111349,0.028533360268046527,0.015604770878133698,0.0233687886311556,0.01115688116063737,0.026276939475308504,0.019873822006270418,0.008138917925740518,0.023149195193811086,0.015271023568415056,0.0153510763257588,0.017139896223285035,0.016551236950487495,0.005424534397760954,0.02472845892046627,0.015760266242263822,0.021155954146914242,0.018773835031514075,0.022858342717338307
1906,0.03535798632132914,0.030638983202298593,0.024366925264625153,0.01719176390779587,0.01992043597138998,0.01880479241406945,0.02145661789754512,0.01599346073175918,0.01895985824147682,0.034522411698698525,0.019584967815685306,0.021655488036686724,0.018387139628574956,0.011536110947115109,0.015698616982431482,0.01674537209781239,0.02535895757681727,0.022628073116066617,0.021767585395698084,0.015932236981293656,0.022337581961619085,0.01188941855615533,0.016795759108515138,0.007254445023574157,0.025877172522093858,0.00886523948372667,0.009204287860257341,0.02020975509385093,0.019254824266419744,0.012759891259522286,0.012401007453232861,0.010262277234650938,0.004884948891167897,0.02651018636679853,0.016928478074968483,0.020437804062238284,0.012114932213325415,0.021235679388715702
