bootstrap_iteration,0-0,0-15,0-30,0-40,15-0,15-15,15-30,15-40,30-0,30-15,30-30,30-40,40-0,40-15,40-30,40-40,AD-40,40-AD
2948,0.6645584678218803,0.49169607151258526,0.28502519026690964,0.10253227408143,0.7943951359284367,0.6450259605399792,0.42521823472356934,0.19224754244861483,0.9104985123565487,0.8088421462654591,0.6281096681096681,0.3379899417258721,0.9740748271655144,0.9339580258006547,0.8412708243017278,0.6219188471748198,0.8342933690555928,0.34469796310866335
2949,0.6583636185050584,0.48446484882211094,0.2786331997468888,0.09208282582216809,0.7903506330875192,0.64532403609516,0.42772038785727867,0.18472390609500716,0.8994100833181293,0.8045450159220303,0.6245110821382008,0.34527505771833455,0.9657520115535383,0.9287214408451601,0.8316506507724121,0.617169373549884,0.8284062114222598,0.3407023212311878
2950,0.6650916576806195,0.4865670251897379,0.28461049957663,0.09440473256100566,0.8004146510020732,0.6479676140118968,0.4320020383463915,0.183772999334959,0.9095303455272423,0.8075108235637496,0.6288453855373551,0.34065668759053597,0.9753269916765755,0.9365937420503688,0.8399559174677034,0.62169391907166,0.8358723009670155,0.33912967493883256
2951,0.6658771981763277,0.49322467986030266,0.2919585904005019,0.10535279805352799,0.7965882476316986,0.6469752079936453,0.4324636936126462,0.1933139534883721,0.910559305689489,0.8082901554404145,0.630866735183282,0.3480126285112928,0.9730463642763754,0.9361798042246264,0.8389167379875291,0.6224869129808057,0.8337781929801148,0.34408791208791206
2952,0.6622350902072008,0.4881547288543402,0.28377806014400675,0.10543052837573386,0.7959369208713591,0.6466013824884793,0.4261468767944873,0.18902506348680578,0.9062518986572696,0.8056418722081957,0.6244246178325851,0.3436829984912253,0.9755255407738398,0.9371234457120882,0.8390029688273132,0.6181851989587207,0.8303794144676382,0.3407979407979408
2953,0.6649938005549979,0.4909361346100214,0.2847368421052632,0.10851780558229067,0.7977778551774581,0.6497778146933012,0.42738669238187077,0.2001761726491962,0.9080860266730746,0.8114357585139319,0.6251437111979765,0.3567162990683972,0.9747864985766572,0.9404746795278589,0.8388414407723728,0.6309751434034416,0.8433031614849796,0.3475140056022409
2954,0.6612665684830633,0.4843735637466679,0.2869745718733783,0.09810959559703278,0.7982271739892088,0.6437777133148233,0.4299615877080666,0.19015486725663716,0.9085354787974109,0.804970207818631,0.6260420801905519,0.3420615457637845,0.9718838814453918,0.9347909720441139,0.8405061743489424,0.6230682670667667,0.8356696281671603,0.3411846811480415
2955,0.6636926938311306,0.4867015125583977,0.28205934780329245,0.09973627427475426,0.799255341359872,0.6489155932342895,0.4285989841188195,0.19304676219038097,0.909982444457897,0.8078995477725393,0.6268460968238582,0.3472233352031413,0.9766355140186916,0.9366991776630331,0.8386087596613913,0.6233556340675036,0.8390949505673148,0.34148244473342004
2956,0.6664252862315295,0.48825402686112523,0.2826821541710665,0.09325924136264799,0.8021509106678231,0.6518165378924873,0.43335275458017736,0.19553511330491363,0.9084916401989572,0.8085707445535073,0.6305834092980857,0.3500080038418441,0.9715426859710434,0.9318942119548065,0.8409255679072015,0.6317425831585256,0.841974501471069,0.34964912280701754
2957,0.6618017209420304,0.4866956720861003,0.2867154488302587,0.0977587029089175,0.796907574704656,0.6463565253190613,0.430200152014188,0.1924364123159304,0.9074118637949705,0.8077834179357022,0.6277029669777058,0.34516001580403005,0.9704284852142426,0.9333673729895328,0.8375825107491067,0.6239411090149077,0.8361906003519979,0.34544988026000684
2958,0.6675670307845084,0.49222603222321387,0.2868158937560244,0.10908649173955297,0.8002595398428731,0.6524558614341897,0.4346973460583083,0.1933626820182865,0.9071747795627492,0.8080276681767256,0.6316830531153644,0.34793246880352335,0.974934036939314,0.9352870129044561,0.841431910444089,0.6236550963768391,0.8335219330360114,0.34403262989891825
2959,0.6661356932153393,0.48614399108759226,0.28692913385826774,0.1070908207867897,0.8026962065001567,0.6505327118361911,0.4286913293304926,0.19202216066481995,0.9076204169662113,0.8083739798135896,0.6280445772058824,0.3435108354144848,0.9761353338032424,0.9353053435114503,0.8396428353005932,0.6274237186231775,0.8392097860927585,0.34125441696113074
2960,0.6611719431881298,0.48951762523191095,0.2843733333333333,0.10073349633251834,0.7943174580709079,0.6437755819241742,0.4299917149958575,0.18895732512098548,0.9081739344363122,0.8078829823786384,0.6330992749900097,0.34691269270708525,0.970916994411095,0.9326448428163159,0.8405519118920926,0.622363029291243,0.8385413181666109,0.33917616126205086
2961,0.6663106892119055,0.4874769187065006,0.2834924380564196,0.0950626381724392,0.7993834643760175,0.6495379387509842,0.4332836497958655,0.19137678712146797,0.9106084432079352,0.808937949815211,0.6296489097113772,0.34486407292853655,0.9740875176446864,0.9364369409096636,0.8429752066115702,0.6284564162371619,0.8395571278825996,0.34355665547109776
2962,0.6623693105887902,0.48496501876476855,0.27939330543933055,0.10654959658281918,0.7976904828356126,0.6502329032524011,0.42971163748712665,0.19690143940226348,0.9062519023558775,0.8051472360113741,0.6233847913093196,0.34203220433092724,0.9747433264887063,0.9358607988823268,0.8396006859382655,0.625655223329642,0.8391118036618621,0.34431419525969026
2963,0.6640291433271965,0.49014253980007405,0.2823741007194245,0.09978096860550012,0.7954813223369603,0.6482596502804355,0.4303903285962318,0.18867924528301888,0.9043073618899893,0.803232810615199,0.6237189706217262,0.34498200719712113,0.9721036434031569,0.9350255730251942,0.8385724852071006,0.6210916799152093,0.8358644472445123,0.33542070911977423
2964,0.6648503498696564,0.49145299145299143,0.2906207331162693,0.10621634850709741,0.7983885032613625,0.6495051934243886,0.4328272883186178,0.20141381185426863,0.9075221776643577,0.8078018635639453,0.6280411193603656,0.35631196814739635,0.9712696004046535,0.9341780171048464,0.8375223862162663,0.6259275268352424,0.831400874358487,0.3550972697670535
2965,0.6629268676071836,0.4850556659121356,0.2809891485809683,0.09674329501915709,0.7993371707657422,0.6493295577579745,0.43274324848171597,0.19346201048755998,0.9051522948955778,0.8024440902284693,0.6223249443588427,0.34294871794871795,0.9744723618090452,0.9348240376064032,0.8369757107201559,0.6201766102701098,0.8355975585745226,0.3399351203687895
2966,0.6620102349291656,0.484299911351654,0.28114513422818793,0.10379384395132427,0.7973572901737337,0.6478433006876433,0.4270315626411928,0.19336155045667186,0.9065358289417893,0.8085002442598925,0.6253665267636406,0.34662183797630486,0.9701386780038466,0.9335977482088025,0.8386475231524644,0.6250845165652468,0.8391793514228988,0.34396177237185055
2967,0.6653862821573494,0.49264534204996496,0.2866097481897763,0.11042183622828784,0.7968907592251243,0.6488102602169161,0.42724278240651037,0.1949143049176655,0.9046561862474499,0.8090847978488428,0.6237142857142857,0.34353768683558467,0.9721091205211726,0.9374802452746697,0.8388762525358087,0.6229409552463332,0.8399254228259422,0.34134116833736605
2968,0.6603129501371376,0.4852013360549267,0.28739913097454994,0.09836852207293666,0.7947145210472819,0.6452134943358646,0.4285532348446256,0.188808107512668,0.907163429131687,0.8070397199669406,0.6265984654731458,0.34140107037303297,0.9738562091503268,0.9355461211887303,0.8401162790697675,0.6244907113220948,0.8335301837270341,0.3477241139680334
2969,0.6591523184032503,0.47957912224837324,0.2783364760108946,0.09708503974945797,0.797738605239132,0.6435261255340124,0.4232534421213667,0.1881491199300317,0.9096278068286681,0.8071238187545432,0.6222924446997989,0.3455829827764108,0.9732022762545266,0.9374720857525681,0.8365563406470807,0.620059880239521,0.834437524844309,0.34156414006710833
2970,0.6600336542224309,0.4849040179594081,0.28533278553820873,0.10397335236735665,0.7949576315514175,0.6440188227524147,0.42448979591836733,0.18966829798803697,0.9068867525243364,0.8088356930861674,0.6253581259479805,0.3423109666434486,0.9734134664357746,0.9377711584536683,0.8427792414680473,0.6240311501304044,0.8349945341135618,0.3429575051405072
2971,0.6610285759084317,0.4815174198318085,0.2790457502840029,0.09527170077628794,0.7975193690720217,0.6465154639175258,0.42658227848101266,0.18838219326818675,0.909184601394362,0.8113960391221838,0.631665345862108,0.3420246603314223,0.9728133591283983,0.935734143660697,0.8433284277655139,0.623860125103625,0.8357731015553522,0.335202492211838
2972,0.6635089719148601,0.48817224172980966,0.2910047343503419,0.09912323429128105,0.7974586329679536,0.6457947387921452,0.43085824493731917,0.19523809523809524,0.9067652764306499,0.8042251483142816,0.6222183987153017,0.3476665337056242,0.97280630812778,0.9360963916225082,0.836265975180589,0.6243741423432111,0.8367801047120419,0.3465160075329567
2973,0.6637661187124717,0.48957077964216184,0.2845408593091828,0.0967584694126249,0.7968853661091518,0.6497975708502024,0.4281624154086413,0.19305019305019305,0.9056935190793458,0.8060165478980343,0.6191532946398088,0.3428203891300852,0.9717134717134717,0.9346170788496634,0.8351950192272477,0.6126425329347946,0.8249414519906323,0.3343566129444871
2974,0.6618702199795001,0.488192994664811,0.2858935480497752,0.10409638554216867,0.7942441514844214,0.6483082550502951,0.4344246478420274,0.19577947188156006,0.9016879424042592,0.8015359350850078,0.6256101714155977,0.34995274102079393,0.9699271271682234,0.9330983659083627,0.8366868287865695,0.6233192116411862,0.837938808373591,0.3364606644861422
2975,0.6634469435628536,0.4903792526491913,0.2893347412882788,0.10551790900290416,0.7953520880656998,0.6469418199900547,0.434651237544198,0.1990761604326273,0.9050326639245101,0.8025341130604289,0.6249786531564866,0.347175548087694,0.9719814553517436,0.9303352098259979,0.8327615780445969,0.6212087421944692,0.8340944676409185,0.33915147325671824
2976,0.6653121609626196,0.4878082764386234,0.28476401647133354,0.10364963503649635,0.8007279344858963,0.6466412023582164,0.4305635884583253,0.19328948835135437,0.9131512147951166,0.8083557292939164,0.6299988606585394,0.3490882917466411,0.9745031118249348,0.9364217871680558,0.8400098304251659,0.6301888206204106,0.8381170317097091,0.3511450381679389
2977,0.6668831168831169,0.4902332901314571,0.293247384550354,0.10554474708171206,0.802132494319175,0.6466112266112266,0.4315117104329312,0.1984611903145508,0.9111656882712351,0.8092555722818433,0.6261837800608391,0.3508249496981891,0.9747974797479748,0.9358990536277603,0.8366580470385421,0.6314456979038684,0.8427157742971361,0.3534230039662011
2978,0.6669039568131934,0.49197237001773547,0.2846892476522106,0.10639827462257369,0.8002664516355222,0.6528776978417267,0.4336122462217033,0.19073203492276697,0.9094202898550725,0.8115221523614563,0.6330095971495892,0.3461725987323257,0.9745883309615776,0.9365181147803783,0.840809361287177,0.6278738326519896,0.8364829396325459,0.3495009630537559
2979,0.6585428072447558,0.4799944429008058,0.28381604899823526,0.09857797059532418,0.7943886242742412,0.6445417372268804,0.4272523244629689,0.1894961763382816,0.900859980620155,0.7995283018867925,0.618890134529148,0.3364737550471063,0.9689819993898098,0.9321458319984622,0.8336466735399357,0.6155883889261995,0.8346704104826849,0.33884995355906444
2980,0.6622084103693796,0.4900110476891917,0.2830008488964346,0.09975728155339805,0.7946337875232057,0.6445621147561329,0.4250080153895479,0.18490776970374512,0.9044620367038503,0.8072418504782354,0.6245712325634576,0.3432965987473242,0.968774860779634,0.932287632326362,0.8370744481855593,0.6230021236168548,0.8351360209767289,0.3436906611427585
2981,0.6623791690359012,0.4889616075955201,0.27960837982945574,0.09223766171538093,0.795391962076057,0.6489571358186894,0.43292370711725553,0.18929489328416582,0.9053898735708669,0.8067089580930411,0.6253610466104095,0.3418824098717638,0.9707446808510638,0.9354940611574425,0.8363194655329487,0.6219594594594594,0.8390637397513885,0.33677811550151976
2982,0.6564281808951027,0.48007624580194247,0.27635619242579323,0.09366909861143799,0.7945962972036538,0.6408601266343228,0.4199533034643781,0.18419347873029585,0.9079513110882335,0.8047048594338712,0.6229720594862551,0.33682155408043735,0.9756321370309952,0.9350483138158315,0.8377489493879042,0.6134170061286652,0.8331700946784198,0.33135003771055055
2983,0.6669010782934833,0.4946236559139785,0.28820823750784025,0.09966539196940727,0.7981314878892733,0.6538969072164948,0.4394348105330764,0.19476323119777159,0.9055038204393505,0.8059399257509281,0.6334280841387152,0.3518666241225271,0.9738776321017084,0.9363215033966097,0.8432717031957879,0.6304347826086957,0.8412336180478581,0.34990456359534966
2984,0.6603423060200008,0.4854756380510441,0.2891064361591335,0.1052258217072594,0.7946994227791074,0.6436023704198314,0.43135478024467605,0.19129185545364127,0.9054243700042711,0.8009058588613451,0.6239070409572021,0.3456976836742816,0.973505853357979,0.9342458743763592,0.8393057809963791,0.6237582936612063,0.8357123975680677,0.34583730399376245
2985,0.6615514765193098,0.4868995633187773,0.28488251195674774,0.10294816928197813,0.7942711958791592,0.6460669490821497,0.425757282180456,0.19427380430013164,0.9060272979828482,0.8061224489795918,0.6254120640795789,0.3433517672517432,0.971575966012543,0.9312981923903426,0.8359150186738505,0.6217210373783161,0.8336481469419658,0.34011074580377226
2986,0.6674662436646419,0.492860075733382,0.2859228362877998,0.10533675134001398,0.8007832629083789,0.65257412838058,0.4349964862965566,0.20146520146520147,0.9089724607639917,0.8109255725190839,0.6276709102125512,0.3498982626389106,0.9735177865612649,0.9358812381554011,0.8395346018664405,0.627624431067391,0.8386805823991753,0.34803754266211606
2987,0.6629180520242519,0.48432501599488165,0.29156378600823046,0.10561056105610561,0.8011448916192537,0.6448157492038545,0.42783009802037286,0.19417050186280954,0.9093259575491552,0.8082356332884875,0.6243704212454212,0.35043953433119507,0.9732360097323601,0.9367819699918388,0.8361460570727217,0.6243494085532302,0.8326061850378544,0.3513331651106064
2988,0.6624479176854913,0.4885874346034539,0.28750526759376316,0.09927884615384615,0.7938258374528987,0.6448202090018925,0.4273198183794846,0.19147526501766785,0.9034185990915611,0.8049770475960377,0.6224524649891836,0.3461383910632484,0.9729810568295114,0.9354469060351414,0.8308855158852086,0.6155581025622066,0.8327892400104466,0.33194101099650497
2989,0.6597815529169228,0.4833912439193885,0.28426449047917973,0.09574212172239596,0.795362298379981,0.6410524117769889,0.42702668116962056,0.19273898079271679,0.907811357543261,0.8033151904997526,0.6231641997350689,0.3440582053354891,0.9739788199697428,0.9330560249577537,0.834079880552445,0.6196691455456063,0.8325692645006977,0.33610545872777137
2990,0.663092081832931,0.4900686838685725,0.28133347579869644,0.09477756286266925,0.7957954785548278,0.6488776817824811,0.4308503795188473,0.19197286602600339,0.9044655929721815,0.8091294392751011,0.6268060076523329,0.34661961664929025,0.9716370362758195,0.9329612522453169,0.8367410161090458,0.6212160702982462,0.8353118646291073,0.3399948315961754
2991,0.6619575000978358,0.48592230772775447,0.28515098059562105,0.09866856871136472,0.7964518816830995,0.6469326292338793,0.4319500223114681,0.19179137323943662,0.9055809477988934,0.8066248022625953,0.6293078975756543,0.3415044460466234,0.9714637651406282,0.9308413567428104,0.8350441202953358,0.6143223443223443,0.8314387788242936,0.33355732885342293
2992,0.6616405544430046,0.48565630476893273,0.28272085921870066,0.10738747553816047,0.7970048174265167,0.6458925848068917,0.42792361244171934,0.19580263451663318,0.9055726619573748,0.8013533107781537,0.6175970047651463,0.3442339438723371,0.9747065965196277,0.9348338965759102,0.8364764267990075,0.6193889806335385,0.8339527475444651,0.34004319654427645
2993,0.6599391005621487,0.4806683236674952,0.274746192893401,0.09318235432885115,0.7973899196898366,0.6446555041552381,0.43169258450070686,0.1852797513321492,0.904417478629924,0.799559365870013,0.6248169426608088,0.340761814446025,0.9736046745919806,0.933809008090718,0.83612060546875,0.6185547957863611,0.8341167254210733,0.3371676891615542
2994,0.6623033031254318,0.48604985840954457,0.29117493472584854,0.09671972986010613,0.7981754385964912,0.6431498829039812,0.4291837132281317,0.1845570185226512,0.9093765103914935,0.8045390484521553,0.6291941496988815,0.3417496156024925,0.9734638280698215,0.9337002431844362,0.8405663281009541,0.6293614466871764,0.8411356883459887,0.3506256517205422
2995,0.6658368403374627,0.49179636227264206,0.2839957035445757,0.09781021897810219,0.7974842329001011,0.6503064943671305,0.4413877132230345,0.19733153941024778,0.9069683257918552,0.8059233107776798,0.6297985337412688,0.35468258449624906,0.9724040688891127,0.9328410465338342,0.8374551749721776,0.6291316526610644,0.843240055049479,0.3453187424005558
2996,0.6598306015214493,0.48453465254981737,0.2860118737631497,0.10204567078972407,0.793149017562163,0.6425397086659534,0.42878111040204214,0.19059622972380535,0.9056054355738898,0.8018264840182648,0.6251135847342117,0.3423960569202639,0.9745413316841888,0.933847920387854,0.8388533089356511,0.6246842965384044,0.8373018461739187,0.34359637774902974
2997,0.6663163321963989,0.4898384575299635,0.2879887360554533,0.10028068384792038,0.79826056705514,0.6488565488565489,0.42936161905381665,0.19037348166647747,0.9065234445718424,0.8081143517181635,0.6257711155952724,0.34889932016833924,0.9708678319533885,0.9345298281092013,0.8376757263355201,0.624806902528164,0.8400158793171894,0.34015927189988626
2998,0.6618920195183378,0.48863846295954183,0.28363674408872147,0.1041414386049891,0.7958826412716197,0.6498721860311701,0.43390713332909864,0.19765144863915715,0.9046893103238002,0.8053398058252427,0.6253485857378636,0.34717011255687713,0.9712348469282925,0.935434182658366,0.8346880156450529,0.6229409778244719,0.838245913477319,0.3356980206691189
2999,0.6639734783817048,0.4843213765220253,0.2826877808688209,0.09607745779543198,0.8006801767057009,0.646687565308255,0.42833030381719034,0.18973315241971958,0.9094045025417574,0.8075007324934076,0.6278975663333141,0.3409478904154134,0.9734710409072499,0.9348563383886862,0.8379540215562893,0.6225673509883233,0.8376224248564674,0.34324561403508774
3000,0.6658163762048486,0.49076760141824377,0.2959098497495826,0.10550795593635251,0.799917335445872,0.6491235272383924,0.4364711116760948,0.1969529697504968,0.9066611107804036,0.8048499952075147,0.6279514279289409,0.35203079582056723,0.9730509148766905,0.9359144682735497,0.8397318708104814,0.6291581868640148,0.840539494062984,0.34492929643445824
3001,0.6650642578844327,0.4859973151877054,0.28469825332078236,0.1044776119402985,0.799298054315603,0.646349989718281,0.4269106155898609,0.1930561698363556,0.9089524255917506,0.8078789608906651,0.6251207180594217,0.34531693472090824,0.973050629148915,0.9328984156570364,0.834981684981685,0.6219319227230911,0.8391344022943553,0.34031944561818644
3002,0.6647109952194697,0.4882814334695411,0.2811471056824217,0.1061863000711069,0.798128435260558,0.6488335011748909,0.42304906157392164,0.1935411527248262,0.9071249851066365,0.8106425409796196,0.6254513686662784,0.3438207699773536,0.9731796960365551,0.9363785696234521,0.8390316022916282,0.6237423036491966,0.8355658198614319,0.3440766550522648
3003,0.6663983192287302,0.4860226057025908,0.28152368893109636,0.09772296015180265,0.8031859512736864,0.6497611630321911,0.43401211496326847,0.18761042402826855,0.9118629908103593,0.8099185643926464,0.6326952922917745,0.34614451007363056,0.9768550710241383,0.9371691012311029,0.8418544988088693,0.6301308243055815,0.8410414077320599,0.3470014926683642
3004,0.6612608721261265,0.4869371873262924,0.2827834179357022,0.09371980676328502,0.7944262978664257,0.6431217584588788,0.43009926352865835,0.19008810572687224,0.9072301486966468,0.8030683133925125,0.6229820110701108,0.3445102432778489,0.973873417721519,0.9328053303161732,0.8329658213891952,0.6203833394765942,0.8341813437703849,0.3425714043563014
3005,0.6622114455812487,0.485678001975448,0.2790648019643429,0.09337275190933728,0.7943931718825897,0.6474055145695091,0.4263045862091208,0.18810450250138966,0.9056534954407295,0.8060424130918951,0.6257037803056418,0.3446601941747573,0.9716139497161395,0.9326751592356688,0.8365717821782178,0.6249953547140362,0.8428740623766285,0.34212998548125373
3006,0.6637292288237735,0.4873512601892626,0.28413910093299405,0.10340602793432982,0.7963614818945387,0.6471759970120762,0.4256516396093396,0.18910436049770205,0.9073008179339594,0.8082363732921354,0.6268810436573783,0.3487729562814887,0.9723756906077348,0.9363293485904238,0.8374708123386998,0.6254346931907415,0.8367547714304453,0.3451635351426583
3007,0.6648686956179377,0.48726727008394694,0.280941125913193,0.0962686567164179,0.7981238533697947,0.6462969113251411,0.4241459929861021,0.18615697805926262,0.907777381377096,0.8066279632317368,0.6253547228817976,0.34358223523670084,0.9739078869341767,0.9329111543043451,0.8358658874192556,0.6150349387632429,0.8274671271085138,0.3382645557574185
3008,0.6600572769579571,0.48304204062352385,0.2828044596912521,0.10267091399166871,0.7939249553305538,0.6433022458282799,0.4246787628333441,0.19583098591549294,0.9024286581663631,0.8033280663638159,0.6185358525452129,0.3397374319564521,0.9725930420711975,0.9323444050306353,0.8346038490377405,0.614308282554728,0.8314539665693818,0.329887054735013
3009,0.66091987955364,0.48517078198941105,0.28329092451229854,0.09882295242766062,0.7933102253032929,0.6428482664346962,0.42301770592763666,0.1881243686160063,0.9057046576001926,0.8062232069746159,0.6182378452408126,0.33844815312821325,0.9737731789775638,0.9370553861788617,0.8369167854266063,0.6171564438830479,0.8300170179342846,0.3377437924220294
3010,0.6629374527212645,0.48949089210649227,0.28328732214907626,0.10225862496897493,0.7962930211170457,0.6484010659560293,0.427703052250388,0.19120116422254563,0.9079157946571463,0.8064658123838404,0.6239172141154584,0.3469289441991168,0.9727842251206738,0.9342875318066157,0.8360080240722166,0.6210248007745587,0.8318107131120605,0.34542017528785013
3011,0.664391353811149,0.4894705313119211,0.28488672804386056,0.10870599429115128,0.7995462478184991,0.6542304025204162,0.42989452019552354,0.20246614554662556,0.9054347826086957,0.8107745398773006,0.6272493573264781,0.35269709543568467,0.9731757451181912,0.937472367839323,0.8408105963498749,0.6344602453941691,0.8437047756874095,0.35656883298392733
3012,0.6643348444583399,0.489268202423906,0.2875906272985184,0.10423854115327748,0.7964971673345309,0.645175927071732,0.4305573107544547,0.1952480475195248,0.9077600571292549,0.805233120526214,0.6232088457632856,0.3443572051709097,0.9744948989797959,0.9374482978046452,0.8385540697319411,0.6224302496328928,0.8320974917789671,0.3451832907075874
3013,0.6623240963380503,0.49083606481695213,0.28487947406866326,0.09496540205201623,0.7948133071308254,0.6508588498879762,0.43649719698434175,0.19435456878277363,0.9024834537616128,0.8037836526800873,0.6241215791578587,0.344680508610977,0.9705792527741016,0.9338123092573754,0.83734130859375,0.6215262297518205,0.8326734601155319,0.3388652359023373
3014,0.663722108117809,0.49063407324154723,0.28232897276431485,0.10704573547589617,0.7972288174634112,0.6488045477344926,0.43208271018921907,0.19705882352941176,0.908015688197083,0.8038173947264856,0.6216922005571031,0.3447436729396496,0.9733034440595069,0.9371980676328503,0.8389599106367134,0.6218253071067903,0.8332341860003966,0.34142706872370265
3015,0.6684119700356905,0.49218496359167013,0.28859275053304906,0.09952369014790674,0.8018308540518049,0.6494392177806992,0.4264439264439264,0.18695993715632364,0.9126341668165737,0.8114465289020093,0.6303866462272185,0.3435547984099943,0.9746962546440405,0.9376414382700528,0.8414568183184086,0.6275070569009062,0.837248649703911,0.3483943564442136
3016,0.6652513219712607,0.49050238018209547,0.2922009669960059,0.11270983213429256,0.798582995951417,0.6477432712215321,0.4295328070402485,0.19172353070658155,0.90650944531344,0.8064158759211985,0.6306145893164847,0.34778129952456416,0.9738410261589738,0.9319524747442658,0.8365722746622247,0.6228539782167252,0.8354000783187573,0.3459445672504676
3017,0.6653793864402104,0.4828722614184924,0.27874961184142427,0.10413223140495868,0.8042172880882559,0.6519973201574407,0.4242502752768962,0.18616785079928952,0.9115597212208604,0.8148292492814342,0.6326945412311266,0.3468329823424591,0.9734495541528905,0.9360545937065589,0.8390540624418099,0.6150156727973111,0.8307630682956139,0.334
3018,0.6622571310458867,0.4844498163730185,0.2817551963048499,0.10375757575757576,0.7969990252054031,0.6491112574061882,0.42554823860366986,0.18871252204585537,0.9054119941491955,0.8081921447824413,0.6212354991713812,0.33346588197868615,0.9737847043038498,0.9380115474906414,0.8425550227468339,0.6221694736445499,0.8358555688304792,0.3415548195921213
3019,0.6610152784622967,0.4867095691102406,0.28551738761662426,0.09755489021956087,0.7937648207560329,0.6435319466313085,0.4265009018294254,0.1877950101146325,0.9047302603757627,0.8005020031857895,0.6206229004156465,0.34440067529544177,0.9730277834110728,0.9343614580678052,0.8301840640861005,0.6174351316035094,0.8284365162644282,0.3385628846320534
3020,0.6635721731605138,0.48634032634032637,0.28269149386373255,0.0969770253929867,0.7977282200917049,0.6437901720920589,0.4250949591192944,0.18981533296026862,0.9118229260392298,0.8096885813148789,0.6204557314315533,0.3389104429356612,0.9730294585987261,0.9364347935866684,0.8385917064402157,0.6209509376775905,0.8398233641107988,0.33516771488469604
3021,0.6578812287767511,0.48254725809470334,0.27882666666666667,0.09620991253644315,0.7898237793410879,0.639553626782393,0.4217700258397933,0.1870054608269252,0.9023976749818358,0.7986067437472788,0.6133180908831095,0.3398149600125451,0.9737110250662319,0.9329864195963955,0.8285430504686822,0.6122010012979788,0.8309561542525092,0.33189509306260573
3022,0.6643156878583109,0.4833893243747667,0.28833635684558745,0.1022504892367906,0.8008210694777859,0.6430645428903269,0.42574896694214875,0.18415178571428573,0.9088185957344835,0.8087736306349976,0.6274056521990407,0.33774993977354856,0.9711934156378601,0.9340770151887565,0.8378046534471115,0.6198218093207433,0.836081081081081,0.34057402076245313
3023,0.6646182606447507,0.48856064489073203,0.28744505199957116,0.10295212106177128,0.8001203667646122,0.648031234424323,0.42784842979496496,0.18677573278800272,0.907964167382501,0.8098959605333854,0.6254001513299575,0.33921102271795295,0.9700500868854135,0.9340652367051656,0.8382334697928296,0.6201353957868462,0.8343783351120597,0.3395352900069881
3024,0.6611273835853907,0.48787607702810865,0.2794212218649518,0.09805389221556886,0.7930694116402862,0.647056376118161,0.4276851492826677,0.18846328195829556,0.9052780686087332,0.8049161139289894,0.6233481447284898,0.342387768379961,0.9716990947872229,0.9324826878686843,0.8360961072825479,0.618070662365914,0.836889837289944,0.3367906737527859
3025,0.6624923820944817,0.4878127596713138,0.28128937421251576,0.09805335255948089,0.7969367416162535,0.6498128111243675,0.433767058076801,0.18999456226209896,0.9060521188504628,0.8065223749634396,0.6316417571176905,0.34576757532281205,0.973936061901853,0.9354362071180778,0.8412135298795034,0.624374766703994,0.8350032959789058,0.3493975903614458
3026,0.660129560714356,0.48187269372693725,0.27804470440777107,0.09577999051683263,0.7966820987654321,0.6430262010546859,0.425615888980839,0.18915688830943067,0.9082163601161665,0.8070466523521375,0.6247197470537511,0.34332726841230915,0.9760295021511985,0.936964780117185,0.842560338392635,0.6274846809146615,0.8415509183068922,0.34643968199101277
3027,0.6618805640904436,0.4872266127550083,0.28438350429139625,0.10588513353817064,0.7979218034519197,0.6458774222996805,0.4248146954560103,0.19556871777997148,0.907498333030248,0.8097720187061574,0.6252309468822171,0.34564664760088976,0.9714430379746836,0.9339454220862025,0.837960657370518,0.6269491904797433,0.8397141733315852,0.345944074106138
3028,0.6594241614722469,0.4818905007019186,0.2773224043715847,0.09620068192888456,0.7941454202077431,0.6459870752553679,0.42512820512820515,0.18452842735232183,0.9036334913112164,0.8061403508771929,0.6227236284503493,0.33757810646207387,0.9695692402590727,0.934619852846263,0.8383055262668238,0.6256899335410956,0.8387118062429881,0.3445121951219512
3029,0.6605324980422866,0.4828598962874581,0.27770249139997916,0.10156062424969987,0.7982982284837494,0.6454737364957159,0.41947469570787954,0.1896227458789689,0.9066818209008793,0.8088051523598961,0.623321192806738,0.3429913237284088,0.9725847243297926,0.9338963677927355,0.8369904040095348,0.6212037139792106,0.8362672599960735,0.3415028508212067
3030,0.664538629780694,0.49239145609381546,0.28591058027692634,0.09968469560999273,0.794972807139869,0.6501714238506341,0.43292329490564824,0.1919089474870408,0.9052842079747909,0.8073187151375264,0.6260760503962146,0.3466720128307939,0.9728423001748792,0.9342779429438928,0.8371566648314676,0.6248500299940012,0.8401060656281074,0.3445537717935439
3031,0.6661356305562112,0.4913132822716234,0.28310745918258456,0.10014443909484834,0.7985559065504912,0.6503670523827298,0.42996615464722726,0.191712153280606,0.9076132425002988,0.8111057692307693,0.6297431744562703,0.3504382470119522,0.9728145528044467,0.9371389098216528,0.8411899881994908,0.6341735445014499,0.847164140094093,0.35302742797998965
3032,0.662315772969583,0.48494718719463964,0.2863760791745631,0.09522661523625844,0.7960735517765796,0.6426740532495452,0.42941251759887367,0.19235484230469185,0.9074937253495877,0.8060576690089654,0.6225758612822268,0.3477919836849949,0.97032077545718,0.9348223862704271,0.8374884008660687,0.6189788588988856,0.8338529488178748,0.33405098174302444
