bootstrap_iteration,ace,double_fault,forced_return_error_drawn,unforced_return_error,return_winner,winner,forced_error_drawn,unforced_error
829,0.1441052317154493,-0.19553935675543366,0.14779428488621466,-0.14820257683876042,0.19074729480807906,0.17244555341160073,0.18002410302825436,-0.1844382556826661
830,0.14369077731172822,-0.19550846346039896,0.14842964564762864,-0.14857450117640753,0.1923338208346803,0.17256808895686318,0.18009098688507988,-0.1844465372528429
831,0.14521886432646575,-0.19575778145153153,0.14910114719979642,-0.14970265470710792,0.1919334066668794,0.17327692140943607,0.18178000093837096,-0.1850374956976722
832,0.14303868820164004,-0.19603451319219936,0.14767577473400217,-0.147809681272696,0.18991182737004997,0.1730214915183894,0.18071427157545034,-0.18485814123677416
833,0.1431540688705024,-0.19602247421797608,0.14801562788805622,-0.14936449562356036,0.19075232163499406,0.1724242785239156,0.17961549746644462,-0.18409833131784625
834,0.14317065876927623,-0.1937949987797135,0.14755433512345456,-0.1486650572422762,0.1899374119633637,0.17177201533674855,0.17956320003096493,-0.18390771529889285
835,0.14258476108032886,-0.19498413554027638,0.14663927140923982,-0.14653815665049222,0.18971706232101926,0.17158873142341854,0.18022941175132937,-0.18441724048802308
836,0.14385998792850108,-0.19525547781574734,0.14834720379041844,-0.14831687780589936,0.18985835169239323,0.1724199764621049,0.1805978287463543,-0.1850151685432466
837,0.1435238971209537,-0.194255047140826,0.14831451028114834,-0.149165424774876,0.1905303597839686,0.17239244873143045,0.18069624432134743,-0.18394371523527417
838,0.14262847113008462,-0.19507602406126717,0.14705214985647416,-0.14825273716441525,0.19059276825176072,0.1717635229926736,0.17948178601558998,-0.18368847166096558
839,0.14299559445529408,-0.19491977085577564,0.14854966225013028,-0.14889687519055178,0.19117103603433655,0.17270032674813457,0.18080102362103823,-0.18490052984144487
840,0.1445095538576294,-0.19640226147868844,0.14907081730174393,-0.14907800616347316,0.19101317432942294,0.17341082817166176,0.18122022491433282,-0.18551986170137527
841,0.1442581741476284,-0.19550862740606595,0.14917435077733507,-0.149952228182577,0.19171813477057173,0.17385827700932804,0.18134768032562587,-0.1856127701726133
842,0.1412154978816993,-0.19425776191018018,0.14617840673872332,-0.14684768792277889,0.19014169792107607,0.17119713343741383,0.17897177190251426,-0.18366653777916137
843,0.14262912418037213,-0.19603040670592886,0.14742028209097874,-0.14920453079862073,0.19153269190826344,0.17258095973676707,0.18022848243008638,-0.18440548390852893
844,0.14360004607434892,-0.19523876408552437,0.14877295417944583,-0.14845517153981097,0.1926195845623828,0.17290937347653032,0.18068196615061702,-0.18451695772013313
845,0.1435795112046909,-0.19446505202844855,0.14770578055749042,-0.14812318465076793,0.19057937526319826,0.1722535773229542,0.18098348097686714,-0.18425810651523056
846,0.14345890298338812,-0.19507455901330942,0.14850875917852516,-0.14918985238396823,0.19148698633583408,0.1729506995251902,0.18075589855807866,-0.18476876896172512
847,0.14391742187766995,-0.19572841656525683,0.14770238589014967,-0.14881345280178007,0.19199109809149378,0.172351718988557,0.18051566240151834,-0.18444181704186025
848,0.14348007257243,-0.19438107740894123,0.14776437755341965,-0.14889944961061732,0.19178880229886464,0.17260582513691977,0.18054529872515887,-0.1849930884908989
849,0.14300863068431144,-0.19466991829379443,0.1481354725894692,-0.1484793289930269,0.18937084741857213,0.1724312063908118,0.1802431396426867,-0.18393096157647554
850,0.14446309394412613,-0.19529259041062547,0.14893840281456672,-0.1495459189430236,0.18976734252619468,0.1726561759525341,0.18032445846596382,-0.18442061916793887
851,0.1434102957765488,-0.1956512237314814,0.14811353558998308,-0.14861261577947277,0.1919207978341293,0.17283731654066195,0.18072149218711436,-0.1850434173090959
852,0.14448827168214162,-0.19626963857874966,0.14793960772172468,-0.14922796659086907,0.19173034080301699,0.17302541347958347,0.18149054187477204,-0.18527112349489316
853,0.14352921855184061,-0.19582983326835568,0.1477785920174489,-0.14772782578604288,0.19157133637232926,0.17198184916825693,0.18048159116297371,-0.1842163063626011
854,0.14447781314555522,-0.1960317251402828,0.14906286064630767,-0.1490844634070739,0.19031605206658392,0.17368257951216645,0.18156815641272447,-0.1851615688113073
855,0.14305117363300374,-0.19478493574390404,0.14779162555013542,-0.14796769340105032,0.18990684111204068,0.1725470909531916,0.18000177762084246,-0.18445683778657665
856,0.14387568006809287,-0.19468567203706,0.14782004040497324,-0.14844140331369615,0.18988720098836728,0.17267835973045773,0.18009235547374886,-0.18331415428728326
857,0.1436524167182041,-0.19738010455411498,0.14946416983354957,-0.15027655651485375,0.19225536469225082,0.17468176449996226,0.18226344944417772,-0.18559618406841316
858,0.14175583002233955,-0.19303792487750454,0.14576791715284676,-0.147435754784036,0.18981011283579394,0.17061746219319845,0.17800874084966647,-0.182506383456318
859,0.142580252110232,-0.19524688172050464,0.14838847253090415,-0.14928020314225335,0.19063185081296732,0.1724721501540666,0.18019690749801254,-0.18377588224905111
860,0.1436377679701657,-0.19514082432047708,0.1480642828891931,-0.1494878478072052,0.18953989067939708,0.17239291320996292,0.18036716906659425,-0.18404441068445157
861,0.14336442668615781,-0.19557823934672508,0.146988845580228,-0.14871625705132713,0.18926477097834013,0.1726551986399037,0.18017459308248188,-0.1844228117704378
862,0.14338854280714894,-0.19526993553564603,0.14843182443904912,-0.1496676465147446,0.19008807716280215,0.17288588442647912,0.18107393824703655,-0.1848133135250899
863,0.14301170849988584,-0.19404015354256707,0.1477712552993934,-0.147408124486409,0.19064454984222398,0.1719149161220425,0.18018553134880125,-0.18421377253373075
864,0.14370800363581165,-0.19597413266273178,0.14838013209097128,-0.14887988700948468,0.19081035639326507,0.17349151223005996,0.1806855384474696,-0.1847137421454382
865,0.14447079842947066,-0.194733869646665,0.14931666471834953,-0.1509677319960541,0.19136597734730143,0.17360208820294573,0.1821965198731221,-0.18533753014476503
866,0.1425356552575853,-0.19536897985626564,0.1475879829098917,-0.1485071977338853,0.19064337265090964,0.1722954371562714,0.18100054539737337,-0.1848490928412989
867,0.1426357209670752,-0.19437823354041295,0.14663241544054662,-0.14821007208326017,0.18945224264340788,0.17117581989602995,0.1791942880977249,-0.18314373709747186
868,0.14277564294012698,-0.1942648279784153,0.14779544178004725,-0.1486841668725637,0.18963783155307,0.17231201201032303,0.1792759967177943,-0.1838336182852714
869,0.14327156592317733,-0.1957522873286163,0.14780505428756593,-0.14880377227165,0.19307380080775208,0.1730160872381737,0.18098734101877836,-0.18436524850499225
870,0.14332243376664086,-0.1951347092963069,0.14836790321216525,-0.149560383268108,0.1895477418746404,0.17248891094875143,0.18034665976027703,-0.18440727880054064
871,0.14252205424460457,-0.19449080275123534,0.14770710192482248,-0.1474243390511724,0.19091454603109548,0.17173921783524654,0.17922070492133327,-0.1840847989844816
872,0.14377639630161979,-0.19581047798667658,0.14768870090709385,-0.14902181772816075,0.19091247064064001,0.17278513610016843,0.1801450672040581,-0.1844032510689796
873,0.14363744226839337,-0.19617644087582334,0.1486475617956848,-0.14921840834267192,0.19120284618546113,0.1731778356142037,0.18175739100057767,-0.18495587435138053
874,0.14085745666992341,-0.19382333862797474,0.14537641894665573,-0.1451243827104204,0.18824170289205752,0.1702545556202344,0.17834558735461623,-0.18236010952978143
875,0.1421961057107636,-0.19372348004367174,0.14653348013540052,-0.14733702084676636,0.18972406237892028,0.17080915626706875,0.17906513161652995,-0.18288076729993027
876,0.14370352234562378,-0.19557394925044294,0.1489201125715413,-0.1496661519359984,0.1923487364497142,0.17383655854264282,0.18130261543735662,-0.18499373794408902
877,0.14202387804076774,-0.19471719005480864,0.14627530405832123,-0.14739007494575385,0.18931364217258193,0.1715535650033325,0.17916211769970522,-0.18351579353662467
878,0.14332342461845024,-0.19486014014053324,0.14818704108139927,-0.14945270755337237,0.19158729680447606,0.1727825333377805,0.18098447227528988,-0.1847611809462972
879,0.142791963467353,-0.19537558254118928,0.14839797929438914,-0.1492796003496898,0.1907185855367202,0.17241758658687997,0.18060583485173187,-0.18454458868834822
880,0.14318349273781347,-0.19510369867915164,0.14756299394083952,-0.1485900515739227,0.18884980479673394,0.17236248288458708,0.18006854992486818,-0.1842724841413123
881,0.14264370290027112,-0.1938445614308755,0.1468930731572987,-0.1474674788406099,0.18856875024097308,0.17085121213920995,0.17869840782632643,-0.18318418598214947
882,0.14263322151870897,-0.1945610093942145,0.14789858184412447,-0.14955681688812267,0.1912648198128281,0.17292686635161766,0.18034460823890472,-0.18467272851076225
883,0.14497841135182957,-0.19426036089719612,0.1485727396369529,-0.1500257684329888,0.1913516655980294,0.1730954616887951,0.18044665580487945,-0.18449247936245097
884,0.14377327891628897,-0.19402102226675352,0.14762383440713292,-0.14769080772853937,0.18978923620440466,0.1715270819219346,0.17937219653632888,-0.18392775267443948
885,0.1429137621253087,-0.1957385503879123,0.14799395004318747,-0.148780379414962,0.1911858679680956,0.1726426607686645,0.18064926193749015,-0.18485592707927934
886,0.1444889561351631,-0.19674473823014088,0.1496907726219231,-0.15122164279833902,0.19316180539358196,0.17433955760036357,0.18225421877935774,-0.1863918566709301
887,0.14222316112788716,-0.19536392955706094,0.1476275751646612,-0.14810994832705107,0.18999767034034545,0.17222946050455215,0.18007930750188963,-0.1845772905621178
888,0.1431201240678273,-0.1945866297150864,0.14770199715870252,-0.1483775233420487,0.19193230557893662,0.17280715792076223,0.17999911634318544,-0.18428685224655428
889,0.14398528472143962,-0.19422140512608024,0.14762596321951035,-0.14803378728899896,0.19107767840062986,0.17140926885598096,0.1801195827036403,-0.183743470961721
890,0.14247349441081544,-0.19546433505293007,0.14660918744883455,-0.14816735031531594,0.1905925817405405,0.17176765997432616,0.18013011909207222,-0.18410701062338494
891,0.14379651821109637,-0.19713138642549088,0.14840866821525855,-0.14994298923187996,0.191731133150379,0.1738411676425196,0.18191961033383483,-0.18591894505313994
892,0.14347363930647167,-0.19442761600514866,0.14850115072101122,-0.14861365099044713,0.19066984476595486,0.1727692188297177,0.18002345433642097,-0.18436800354611582
893,0.14211546444996154,-0.19460234072304966,0.14702551820827559,-0.14737991871929085,0.1918060869461306,0.17198438320862713,0.18032328495576894,-0.18469961701588816
894,0.14432731465308768,-0.19562931405126238,0.14900981252980958,-0.14998285214653814,0.19123265026384273,0.17331768221456273,0.18129319834707358,-0.18523044544920145
895,0.144132262492799,-0.19446667613833948,0.14863843851364017,-0.14932780362847484,0.18884916598885232,0.17234215616459395,0.18027194297988147,-0.18394439508593882
896,0.14380699402925498,-0.19515418911903953,0.14808395832704838,-0.14906310257024868,0.19112069316075128,0.1720777829826212,0.17993904168962208,-0.18458675984491224
897,0.1429774791698983,-0.1941632864908054,0.14794184928442797,-0.14903602982751088,0.18910847151041638,0.1720119574853047,0.18051548831860173,-0.18403122838729025
898,0.14385886602385048,-0.19483919207633885,0.14748482295034904,-0.1492165182630414,0.1908012851798188,0.17248145689649802,0.18007668416652373,-0.18413615403801378
899,0.1449315490960235,-0.19503990212848943,0.14929424029585783,-0.150319738899868,0.1930461561390438,0.17342047578463615,0.1812633254115267,-0.18499036297284405
900,0.1448181277563846,-0.19556188211066894,0.14912912300785333,-0.14977884657371393,0.19139446702837307,0.17295561748196936,0.18097689096256261,-0.18512293451065423
901,0.14345434689101466,-0.19413515515287105,0.1481367204297813,-0.1491978907084382,0.18938436890545818,0.17235140365349055,0.1799118350406749,-0.18426506680450935
902,0.14307769412095142,-0.19410550708076232,0.1469346905714354,-0.14806748530473438,0.19053745263023233,0.17182922105568682,0.1803142655142032,-0.18389062385063287
903,0.14429105816065477,-0.19625672996898247,0.1482058907232661,-0.1498614745722832,0.19010710325942054,0.1732392375690966,0.18152244732925493,-0.18531036651021043
904,0.1436731756978032,-0.19566231303192366,0.14874741405627798,-0.15046456305646885,0.19148490362971624,0.17308631094657836,0.18173751492307358,-0.18531052722798522
905,0.14325025922280166,-0.19631125101556668,0.1477266013169479,-0.14874372065814093,0.19143259086565667,0.17301261015679584,0.18071583363210372,-0.18481792749210726
906,0.14389430785665905,-0.19461056054227233,0.1492696600887077,-0.15006907644917383,0.19086790201858828,0.17317301279635566,0.1810366111587093,-0.18468184179039088
907,0.14387879320248637,-0.19590279628743953,0.14826347379360952,-0.14885958528420193,0.1916704930391011,0.1722215412604467,0.1811518937698111,-0.18457724526374153
908,0.14232733631553277,-0.1955221088962637,0.14776438522487437,-0.14997815807770784,0.19051574680159206,0.17253354427803633,0.18039912770047672,-0.18517037358190006
909,0.1411630954784773,-0.19411098262924825,0.14692644374911606,-0.14811914256475323,0.18769026555239152,0.17164161486898272,0.17937837217217872,-0.18349285941839005
910,0.1434145247271489,-0.19477396220375856,0.1481827676902874,-0.14810844627893036,0.18943742544778192,0.17238618186649318,0.180298617863599,-0.18467642472833737
911,0.1439890805366181,-0.19522096776463027,0.14817171627265305,-0.14983228207911028,0.19275193537454285,0.17340684340654683,0.18074992994666206,-0.1849783483170753
912,0.1427411076161132,-0.19507402552370376,0.1480266048588534,-0.1476901372595979,0.1911856596921759,0.17241670783318785,0.1801100574186083,-0.18390600422692827
913,0.14322453631558704,-0.19606876115697064,0.14788370965952383,-0.1487223909365255,0.19146653508484315,0.17247458972613122,0.17998294954689506,-0.18500352141647255
914,0.1440963074565604,-0.19610839861533474,0.1485059572376174,-0.14915147822613326,0.1917325999476241,0.1735410500506161,0.18160016133193943,-0.1857134819948959
915,0.14305540925283983,-0.19359015775035276,0.14738252230548635,-0.1478765827069158,0.19027208581055235,0.17222393309156347,0.1798996106379087,-0.18442329086722603
916,0.14215102380877825,-0.19475172674400498,0.14718751438895944,-0.1473466823941874,0.18983000768738117,0.17140942656911187,0.17892353255856594,-0.1832793498998707
917,0.14304411347149348,-0.19445189713991906,0.14879030202327165,-0.1496283390221339,0.1892119940291649,0.17340430929812412,0.18082838141241467,-0.18477580384393136
918,0.1425422347644502,-0.19492286127796837,0.1468131962330435,-0.14724701478649252,0.19020564092082262,0.17134510234869496,0.1794594781066796,-0.18312417305664452
919,0.14284319721228475,-0.19466054948322345,0.14705376122703254,-0.14731341618191315,0.18765581060214606,0.17139237849586214,0.17903987572663269,-0.18383217204408872
920,0.1434821259320413,-0.19670105899300788,0.1478313094792948,-0.14885040488187468,0.1917867311173857,0.17263603236661604,0.18064871810714286,-0.18482870390408238
921,0.14387807812100545,-0.1955887858900587,0.14902677611415663,-0.14973149884930026,0.19053290537093265,0.17337262804286802,0.1813018420422322,-0.1853003911097239
922,0.14229517447130033,-0.19571164661283927,0.14690992400925323,-0.14627215373931726,0.1913529875167621,0.17232332845533804,0.1803500714843634,-0.18435527845364907
923,0.14526945490922707,-0.19696196851974127,0.14940777284713336,-0.1507195278679946,0.19156894556150453,0.17463123487980078,0.18214083650738808,-0.18648039651125695
924,0.14452621271525515,-0.19627219966029694,0.1484471108819663,-0.14986162497422367,0.19018810220669083,0.1733825694901308,0.18120828269330308,-0.1850273287193295
925,0.1443775643739692,-0.19297941595808354,0.14864367151709534,-0.14982150206509784,0.19056122865298686,0.1729025922948059,0.18058651359352013,-0.184489813953986
926,0.1435179195774768,-0.19503868713965133,0.14822993802705287,-0.1489889041196272,0.1914310120217594,0.17246654183964347,0.1805896409874602,-0.18475387256263484
927,0.14418899983440434,-0.19659351165350264,0.1480451642783574,-0.1489281799856467,0.1921048303676023,0.1727811703099235,0.1808300320389322,-0.18473886826236063
928,0.14384557869873094,-0.19605977847676387,0.14838922591617829,-0.1484361488614932,0.19181801413580055,0.17319222602815051,0.18053732912020065,-0.18472680225599974
929,0.14341835709161524,-0.1959706978451569,0.14771953026322565,-0.14880116872874227,0.19356616953367606,0.17363080671324305,0.18179852302299074,-0.18519877088739195
930,0.14202275962244956,-0.19318913792133532,0.14606004248010465,-0.14689171598371167,0.1894105249745694,0.17022959149809108,0.178311860004193,-0.1819004629691083
931,0.14344209751918627,-0.19442871009043144,0.14731489722700267,-0.1480554600384903,0.1891954056585347,0.17159902469017738,0.17928985372310371,-0.18369208867135897
932,0.1424796097465408,-0.19495675615908653,0.146971112375761,-0.14793539842492193,0.18963306323650952,0.1721940901570324,0.18091239897976463,-0.18471112923361047
933,0.14324403402628097,-0.1951962180119202,0.14823835348171502,-0.14913024042973533,0.19140250065114753,0.17262956672814328,0.18062358342375118,-0.18484892870932454
934,0.14142306902531557,-0.19463184680142817,0.14654374915949372,-0.14761257430786479,0.1903012136298798,0.1719996774344541,0.18034084658741106,-0.18426109047692069
935,0.14312868537641749,-0.194562518613687,0.14833145391270403,-0.1490639052139073,0.19043485599202864,0.17248387574384486,0.1801283500155393,-0.18447755317655642
936,0.14302068886318306,-0.19345820395965052,0.1472938456537775,-0.1481875409261614,0.18988249236508495,0.17202647866753282,0.1795813909543051,-0.18371638516005814
937,0.14487620547528518,-0.19512990644197037,0.14889239495882034,-0.14910916379186348,0.18993656278293508,0.17281377373357978,0.18039924403120522,-0.18467465600825098
938,0.1437785779402767,-0.19484709149779567,0.14822353107892763,-0.15006383681642846,0.19191954890029997,0.17308942525390592,0.1808337995684377,-0.18485553794327297
939,0.14475485971049645,-0.1950407706226237,0.14913710821338153,-0.1513996428346378,0.19170769048779196,0.1738613419256317,0.1815460863990179,-0.1855688802664112
940,0.14523807410366385,-0.19721372094890216,0.14925430953360644,-0.15057958034056046,0.1916421260533984,0.17365840065261484,0.18176325643406957,-0.18565145878017061
941,0.14394753388185277,-0.19642856311010817,0.148324916687172,-0.14924782321893046,0.19228455640663691,0.1730343235614356,0.18169507186237857,-0.18484998068611588
942,0.14306556247097782,-0.1972855152133472,0.14799169262839676,-0.14950543684757917,0.19075268164727296,0.17301865024196533,0.18046637787078365,-0.1846416401959789
943,0.14422522294973394,-0.19629277720808916,0.14911402074478391,-0.1487222308415745,0.19021489517830825,0.17265295543366863,0.180931416893373,-0.18496724193724212
944,0.14367990257691174,-0.19555427678446902,0.14840040686913292,-0.14917477406244695,0.18940683525594715,0.17330819311147605,0.18129113089994497,-0.1849145151100654
945,0.1419795245352479,-0.19580802310979412,0.14683855967669446,-0.14730172511839057,0.191924749963211,0.17222950155264,0.17979365579433687,-0.183731725203687
946,0.1427262818633152,-0.19608459379014678,0.14794346643261944,-0.1493456581713156,0.19190432867172041,0.17238398919923845,0.18030316629303414,-0.1846603219373389
947,0.14230889636948063,-0.19474381134982904,0.14692696278792425,-0.1475092900411119,0.19081786919130403,0.1709779175289151,0.1795195013467129,-0.18347284866718422
948,0.14231795286302718,-0.19421581360081486,0.14709364315284335,-0.1475776735742718,0.19066926070111873,0.1719806338268475,0.17991755246722257,-0.1841771127953171
949,0.1453921922217758,-0.19544379760668124,0.14930420824658297,-0.14963764407749217,0.18990951851366755,0.17381861840518675,0.18147331954735388,-0.18540452188164908
950,0.14365566996150797,-0.19667077653065432,0.14815845407017547,-0.1483660983007147,0.19241500455501628,0.17261117014075886,0.1815033714424294,-0.18476233027474617
951,0.1459682606027034,-0.19523693940855574,0.149481052633632,-0.15040171818110182,0.19149740448522726,0.17345962468843001,0.18216122724658398,-0.18560715472226919
952,0.14295136817832255,-0.1948817563747439,0.14636843914135692,-0.14571524616605505,0.1897864007039754,0.17139542771641858,0.17946069893681543,-0.18338952265726668
953,0.14305989266898925,-0.19453060707947506,0.1472072793879648,-0.14845122768143176,0.1890102747376019,0.17128810741075823,0.1785024556057115,-0.1832058862117937
954,0.142964210278842,-0.1942051318525529,0.1468610761497583,-0.14791861702617962,0.19060846159338793,0.1712550841433552,0.1787799184739609,-0.18298171413576597
955,0.14301421954198557,-0.19475334177485729,0.14773340314954025,-0.14833122011454178,0.18947382947866476,0.17196858768805376,0.1803751979703365,-0.1841444199479863
956,0.1445149033534957,-0.1959364783829837,0.14889858245511584,-0.1497148976071978,0.1915835499086433,0.17409086716205702,0.18129761487917498,-0.18569452041295334
957,0.14191569755627748,-0.19361897477717271,0.1465523363454621,-0.147260890413263,0.1895962698042417,0.17111502198445666,0.1791338593761948,-0.18306076267561888
958,0.14373099628854752,-0.19459783622338958,0.1481410346232867,-0.14941517715487052,0.19279261723930172,0.17282098646443333,0.1804611597508079,-0.18493520643898875
959,0.14408166175962991,-0.194102622494372,0.14842671861029916,-0.1489012291451057,0.18914711456672476,0.17245415730897604,0.18011920439487067,-0.18438849916590758
960,0.14473076759727133,-0.19410064617562742,0.14890899221536438,-0.15099156934610675,0.19086899196148566,0.17293156568622786,0.1813087418353897,-0.18494323756002048
961,0.14113165603065353,-0.19526712547841318,0.1467134182522521,-0.14651270216673556,0.18994884379869947,0.1714578528481045,0.17960363201391094,-0.1839324619611414
962,0.14328466259614647,-0.19498316435342458,0.14796625693234727,-0.14869605719595952,0.19157282933781825,0.17296344190924925,0.1809100607162221,-0.18493574100543772
963,0.14323724949851258,-0.1969735033560385,0.14749671519818805,-0.14821620661044724,0.1910668687457014,0.17259140109298557,0.18043522436388015,-0.1846503496763918
964,0.14288031068066046,-0.1948617527834625,0.14732435499460242,-0.1475923966670217,0.1903185219739941,0.17240470272111175,0.17955154219014907,-0.18452637068173797
965,0.14334136869614297,-0.19501689885703424,0.14766571476644114,-0.14824735655607144,0.19101196532754527,0.17208432776039126,0.1795648006597235,-0.18357484207802002
966,0.14359367902401854,-0.19606734496494693,0.14740211758175975,-0.14797724073757063,0.192469327592514,0.17240194926584343,0.18023843145921487,-0.1842819794989556
967,0.1443490951974327,-0.19458553455222682,0.14867880413287607,-0.1496386719495756,0.18889479876742263,0.17278355869915085,0.18024528956324112,-0.18441422655775608
968,0.14248968575714072,-0.19441607876561964,0.14674962859673976,-0.14752680458622242,0.19083462010006952,0.17158836494193752,0.1797843821847443,-0.18358371227926393
969,0.14157518801626653,-0.19462158561126502,0.1464613843503675,-0.14785244097703132,0.1895323217356884,0.17204735073968205,0.17998178726158945,-0.18354124950883235
970,0.14407554247195095,-0.19426350401676767,0.14760767957022702,-0.14837635385887898,0.18920614340281433,0.1715301099389446,0.17933823744957897,-0.1834943161741135
971,0.14352891017868669,-0.19631720481914106,0.14915002581355996,-0.14944434497402842,0.19081256808884312,0.17317625654266472,0.18116688118704127,-0.18489045203012583
972,0.1426122329118525,-0.19645121955546788,0.146871887000493,-0.1484436656213938,0.19091290186181104,0.17192082403203948,0.18052093403096275,-0.18415559188543157
973,0.14187676426300339,-0.19597185035468764,0.1477277141085543,-0.14875151139220774,0.19087402630176875,0.17283323021452393,0.18007391378429655,-0.18508059286816558
974,0.14380870877468097,-0.19444160674043878,0.14748447977310317,-0.14892309463413056,0.19126016223971606,0.17296460644462175,0.18035477827659765,-0.18459573263686277
975,0.1442289347449559,-0.19763226440285905,0.14922574938136984,-0.15057170435114092,0.19245124485287052,0.17326427025501126,0.18176658656314007,-0.18576560862775904
976,0.142847628807492,-0.19519963997361375,0.1478428069546844,-0.149025397954916,0.19282278222803376,0.17264867168673823,0.18076729755563248,-0.1848576000232118
977,0.1453198275017172,-0.19569341695496587,0.14926532925789393,-0.15017802072893255,0.1924287541244971,0.17314621937968386,0.18101319237155067,-0.18513476547942226
978,0.14413082518869783,-0.19512137786928577,0.1483467698556423,-0.149764371431317,0.19178185820423804,0.1727878866713497,0.18041958925953722,-0.184230782476803
979,0.14471963726016787,-0.19630590932567116,0.14937025077741836,-0.15108107402677526,0.19266677778335342,0.17381403889301286,0.18191717660353718,-0.18525653788111038
980,0.14287731958605607,-0.1945000303030992,0.1480540613316669,-0.14918132204830217,0.18957246347693146,0.17208562399414137,0.18003567879778898,-0.18387436081959924
981,0.1443968057000945,-0.19583057155502995,0.14801868800588838,-0.14934892408403982,0.19113894605356913,0.1734700367851718,0.18104741974389946,-0.18536790076752765
982,0.14162747851306698,-0.19532478823006794,0.1458834055002368,-0.14653731230873257,0.18879044769140668,0.17107383482553218,0.17927570011469007,-0.18340739882819365
983,0.1449697634238874,-0.19389048747291618,0.14889111398871988,-0.1497432584147238,0.18828464756742255,0.17288462975058813,0.18013547591263504,-0.18412954948383384
984,0.14430586727291003,-0.19626290898430007,0.14948228015060838,-0.14986900963025218,0.19267329663557925,0.17407102904107324,0.18149091072228368,-0.18548063814929666
985,0.1446985329482228,-0.1956183431911632,0.1487861664010851,-0.1496935524838431,0.1897010925305557,0.17315571637684946,0.1808669391055902,-0.18464655635536026
986,0.14193114624659978,-0.19538364706965267,0.14763928022230086,-0.14787425179765964,0.1922577572962337,0.17272086927966798,0.18069533597087897,-0.18465645420018234
987,0.14345615092016492,-0.1966513431031488,0.14739806336784783,-0.1490441924574621,0.19111516730309192,0.17260187440003055,0.18056724154992368,-0.18450381668041207
988,0.14346588101288504,-0.1940792262957031,0.14739400898782765,-0.1477891856963806,0.190438843919841,0.1723512906950733,0.179433511063763,-0.183858059939884
989,0.14248616308034015,-0.19532040929677408,0.147302273835976,-0.14793439478859166,0.19103338606494405,0.17258819770865452,0.18055398375510476,-0.18500553789458754
990,0.1426233031748647,-0.19618283856837734,0.14725597307003446,-0.1477147547486626,0.19046830972066736,0.17238117998641028,0.18029275271389839,-0.18441862844019122
991,0.14463812399559586,-0.19602299597445597,0.14882353432334225,-0.14948230432684373,0.19021414486155172,0.17305946005603168,0.18160150447535447,-0.18487594946349278
992,0.14258332578875121,-0.19544942473119506,0.14800861501330342,-0.14960039701793873,0.1937486411541159,0.1731763636022557,0.18101211203094583,-0.18449395367362603
993,0.14513412313331067,-0.19646363645737314,0.1502307552859274,-0.15016404242802758,0.19269954179647594,0.1734891197291974,0.18167515900513115,-0.18603453516666973
994,0.14325845330587952,-0.1949429662562263,0.14769902283047737,-0.14823120367156653,0.19129201214069635,0.17217115877995168,0.18033748618325066,-0.1843484516101543
995,0.14349125126366008,-0.19474275583848802,0.14827049011639046,-0.14887439191073795,0.1906007205979544,0.17297082794156582,0.18133202602869275,-0.18501681730084726
996,0.14348070923440948,-0.19505545728590715,0.14739692023661796,-0.14742205211141476,0.19054679529506569,0.17151105516435342,0.1794933230442958,-0.18392158002889022
997,0.1436991448941862,-0.19577554741589676,0.1479171946904927,-0.14959608507787306,0.19056732332418694,0.1727705949017081,0.18085034235715136,-0.18510272653622
998,0.14131137265419189,-0.19457443916164183,0.14674935313460977,-0.14689865678664815,0.18998871935326136,0.17117882322507283,0.17962564698575417,-0.18303938530060368
999,0.1433661757611198,-0.19451557274831371,0.1475336412293777,-0.14847989689728147,0.18894741277105997,0.17230723810133514,0.18075800389873595,-0.18437633815209592
1000,0.1446836358076542,-0.19461405378833907,0.14809521794682165,-0.14972977810298477,0.19156817291574452,0.17324342468971046,0.18124322420263908,-0.1850728286095452
1001,0.14230009971399393,-0.19473188468007652,0.1469224060866284,-0.1475829700869079,0.19106344064358904,0.17138651256165058,0.1792529953325115,-0.18357393879542047
1002,0.14357861109043718,-0.19547427037862236,0.1468545426292131,-0.1471338101922558,0.19056757062762897,0.17217052882197478,0.18023725510211216,-0.18441281256330666
1003,0.1435303667524663,-0.1949313425254346,0.14854627319163427,-0.14857310817452624,0.1905695461686083,0.1725250909802276,0.180513642005363,-0.1845824162662569
1004,0.14169074141864635,-0.194606476923288,0.14698717881106832,-0.14841492796700065,0.19013935261486192,0.17133050997911264,0.17961563673212616,-0.184090958649553
1005,0.14122746307059084,-0.1940898332780469,0.14600361897539876,-0.14623693531523482,0.18919001057755436,0.17105396273952342,0.17954012279147638,-0.18320199143699709
1006,0.14472648936259797,-0.1948361806349667,0.14842297846752775,-0.14980587560075248,0.18919919170782004,0.17275859794659892,0.1807375467048816,-0.18468415961179385
1007,0.142784710684772,-0.19582733184404924,0.1472180728411351,-0.14710945868316633,0.19118355949810736,0.1719207417902398,0.17998622211721196,-0.1841515433358078
1008,0.14274171735442912,-0.19641100961582492,0.1481298399604374,-0.14982190430561612,0.19280794862308842,0.17304031898993205,0.18098226023133912,-0.1848833931027212
1009,0.14407837280196564,-0.19532066277460802,0.14879538737335452,-0.14844753762716653,0.19178851175383244,0.17357891484569152,0.1804928205775242,-0.184818505834726
